bank,rank,gene,sha256,projection,terminal_label_used
15,18,TRIP12,0b3504748f867f23b2fe6fa21c045b596ba6bb34af89cb47002c490af2aa57dd,3,False
15,19,SENP1,0b37565a3136810c16da8c2605a82adc3ddca71fc44dcc589c8816d5f8bc8416,3,False
15,20,AC010883.5,0b3a65b7d4a62d22a02c4e1fa70823cc7224805589fb14d14d76d099b092aefc,3,False
15,21,FKBP6,0b3e62be83b4e540ec09135a8ed4b46ad2fb65285c1d58d19ad04e2fa23dc264,3,False
15,22,RP11-227G15.12,0b414503b49d7c50b900a327ce5dced21531f516f4887e6c23f236079dc1a667,3,False
15,23,ABHD17B,0b4c17edbe3fa5434744144610af5db8a4695f318dda1a1c1f3f8e9df523f243,3,False
15,24,YY2,0b4f77f5f17cf804f231e4effbd8ae5f3162d46432ca37fe200f57b933c00211,3,False
15,25,HNRNPDL,0b4fff61132ce2d42017b4a68f82312ee9223264988dd97c4c1254630bca292e,4,False
15,26,LINC00672,0b503a9b6a80698af2f13b1145cfa33d3e64a523fca4d580264135f59d1efc81,4,False
15,27,ATRX,0b504bf05f76c77453e952b36582631b2972b964df9dd4f20a517b459cdaa8f4,4,False
15,28,ZNF443,0b51f1bdd9c58897654912dba8b0d0ab167d0faec20a3ec2b7e028e22558db2a,4,False
15,29,CACNG6,0b52f504b92a8b315971fa82b43d07a5779ba655787930db2a9ee38ec6097994,4,False
15,30,RP1-10C16.1,0b533b8932a0e8375390315269aefc839bb6a93bdd4ccaca8ac93034d7d19305,4,False
15,31,RP11-94C24.13,0b54f6530c254c6f3d07df569147bac0d87d23a4c35033f49c7da59aa351774a,4,False
15,32,DAGLA,0b5bc16da703adb89acd93a40a71755f1df9947be3617582574ad3578de1ffd0,4,False
15,33,IFT27,0b5c975300cd6b3d91cd58d1de60f8579ecfce37950cc25428cb16dec48b282e,5,False
15,34,IVD,0b5e38e95d4dc906221e2203fa233b795b9b425e3289d526863d5591dda4ac21,5,False
15,35,RWDD2A,0b68ac789eb101531412f991405478306e401bf3e5279ad93419c7e952ac56fc,5,False
15,36,KDM7A,0b697a81fef74c72fbb9c8a3d92de690f68a271ce1d6b85335f4e481a72d0936,5,False
15,37,PPP1R10,0b6b591598a3dbd09bd39ea5a1fea3981f9e1f877b7e732778b01e31ee089927,5,False
15,38,PCDHGA8,0b70dccfaa468fde7a90ad79b8656caadfeb2cd7e1e23e687e1897d110585ceb,5,False
15,39,C8orf37-AS1,0b74ba5f478d9c0c556bee3f7ade3b636a256bbb67ec7955165d83312634ce05,5,False
15,40,FLG-AS1,0b7732e680d15a2efb76166e23d73969ad9ebac5f4f757d6db5c76873484a1a4,5,False
15,41,SLC5A5,0b78d67db1f3508966fdc2ce4874bacd32f4f7385b99d1a7fb99fd62444053a0,6,False
15,42,COPS5,0b79f2bd039681b4c4604858e7e05ee92712372f8d39af820411577efdd3a18a,6,False
15,43,ZBED5,0b7c2889cfd0dd6962d86277bd2f3e55b4ec234e4b0b050a3ee3664aa75ea3fd,6,False
15,44,GET4,0b7e5f43fb5017d8b04921aa0cfd3fbcddcdda0b4e41da6f74cd2565d26ebf2f,6,False
15,45,LINC01160,0b7f04f8033b2c99e733ed3e510414fcddc4c1dc6c89dcb0bc346a08b216d980,6,False
15,46,LRP4,0b80023eeb06bbc7a2851dabc6d448619a648f3efd339cb1dabbe049b977aab3,6,False
15,47,POLR3K,0b8c840f8273bb323b938b4ca865650ba0029d07a6e30de4eabe2109454d79a5,6,False
15,48,IQCF1,0b8eddfe8d0329d1eba9dd91a7082d02aebb1b602a23e22c65b862a6023d8cf9,6,False
15,49,DOK7,0b904a33a6f07356c91a2f706118e6b7252328bb439bb0e7b5b53a06e8254364,7,False
15,50,SHKBP1,0b9072aeaaed005030b783bb8dabd0c84edbe29800fb311394ffac3da35bf00a,7,False
15,51,ECD,0b917f17fdb45b2908a2c8e3a3b5f40f046a1f367de070d99942026001219a5d,7,False
15,52,PRADC1,0b93baeb521ebb708d91f09694adae3e0ee2c1cd64a89a4a3f80d0b75bcbe835,7,False
15,53,MIR181A2HG,0b95af6b97cc6fd304b00fcc50d538b57c9416371b6f00aa1843d7c09db926fb,7,False
15,54,SPOCD1,0b968a5966998b91662fe0a6067551286aa722a52d20ab856144bff262d04b6b,7,False
15,55,ATP5G2,0b9e22f0f73a484167764fbc37777fca036f5279c558afcfaaa2d30de2467d15,7,False
15,56,GPR162,0b9e31358f47fab3d33d7d538c6e80751039dbc92acee10331a89cb6d73dbf73,7,False
15,57,PNKD,0b9fb4dafdcea059f6e9a4fd51da95622b9401e79034ca727b2e345efe62a780,8,False
15,58,USP49,0ba812c994f0c00ac151569d16646165ce3c8b6d257fb62b07cf7d1475553e1e,8,False
15,59,UBE2G1,0baca7d9af7d50671d1adefc06d20f81757ee12440ed2c4d8a0df1208c369c5c,8,False
15,60,N4BP1,0bb14ef4399512b4abe1eb5dfbc74a68a044d7d80d13193e54211d66622f34ea,8,False
15,61,MOXD1,0bb1d9d898addab322442bb86a96447398641c2ec50a914be142a59f6a140b1e,8,False
15,62,RSPH6A,0bb49094593553b7ea887c45607f467f3e387bb3f349fa0e93e672c2bc8fe2e5,8,False
15,63,PIAS3,0bb522873678b845b4b78bdd7f09ff82f409d7be3102699616cba69b922f41fd,8,False
15,64,COMMD2,0bb754c56005d52d347d34095056987a2611176209f486dfa482ac1b79bfed61,8,False
